Airfoils from IEA10MW git on 2021-11-25
8 1
 1.0  21.1  24.1  27.0  30.1  33.0  36.0  100.0  1.0E7
105
FFA-W3 1
-165.00  0.456760  0.071870  0.410787
-160.00  0.609013  0.137140  0.423866
-155.00  0.761266  0.217577  0.459097
-150.00  0.913520  0.311071  0.493593
-145.00  0.916271  0.414906  0.473640
-140.00  0.828672  0.524806  0.451234
-135.00  0.749666  0.638512  0.438456
-130.00  0.672708  0.752168  0.428412
-125.00  0.594669  0.862454  0.425592
-120.00  0.514123  0.966303  0.425297
-115.00  0.430628  1.060824  0.426676
-110.00  0.344267  1.141625  0.428046
-105.00  0.256396  1.207329  0.427006
-100.00  0.168519  1.256443  0.424373
 -95.00  0.082391  1.287621  0.418113
 -90.00  0.000000  1.300000  0.410632
 -85.00  -0.082391  1.287621  0.394807
 -80.00  -0.168519  1.256443  0.378054
 -75.00  -0.256396  1.207329  0.358544
 -70.00  -0.344267  1.141625  0.337873
 -65.00  -0.430628  1.060824  0.315696
 -60.00  -0.514123  0.966303  0.293349
 -55.00  -0.594669  0.862454  0.271300
 -50.00  -0.672708  0.752168  0.249439
 -45.00  -0.749666  0.638512  0.227994
 -40.00  -0.828672  0.524806  0.203024
 -39.00  -0.845640  0.502594  0.185986
 -38.00  -0.862607  0.480383  0.168948
 -37.00  -0.879575  0.458171  0.151910
 -36.00  -0.896887  0.436105  0.134736
 -35.00  -0.916271  0.414906  0.116752
 -34.00  -0.935654  0.393708  0.098768
 -33.00  -0.955038  0.372509  0.080784
 -32.00  -0.974421  0.351311  0.062799
 -30.00  -1.068748  0.278896  0.050924
 -28.00  -1.163075  0.206482  0.039049
 -26.00  -1.155998  0.178246  0.028790
 -24.00  -1.148920  0.150009  0.018530
 -22.00  -1.121713  0.128003  0.011469
 -20.00  -1.094505  0.105996  0.004408
 -18.00  -1.058015  0.087319  -0.000606
 -16.00  -1.022809  0.070510  -0.003416
 -14.00  -0.998100  0.054741  -0.004014
 -12.00  -0.985152  0.040516  -0.002721
 -10.00  -0.895832  0.029290  -0.011979
  -8.00  -0.675386  0.022067  -0.034578
  -6.00  -0.432471  0.017352  -0.054656
  -4.00  -0.158810  0.014727  -0.074255
  -2.00  0.134555  0.013624  -0.092697
   0.00  0.423864  0.013299  -0.108016
   2.00  0.704102  0.013450  -0.120280
   4.00  0.975002  0.013970  -0.130108
   6.00  1.236030  0.014862  -0.137926
   8.00  1.484240  0.016227  -0.143626
  10.00  1.710100  0.018408  -0.146355
  12.00  1.894730  0.022580  -0.145444
  14.00  1.985760  0.033802  -0.141846
  16.00  1.996170  0.053544  -0.138226
  18.00  1.963980  0.077060  -0.133505
  20.00  1.811790  0.111694  -0.131348
  22.00  1.686260  0.151361  -0.138974
  24.00  1.560730  0.191027  -0.146600
  26.00  1.514355  0.231510  -0.159512
  28.00  1.467980  0.271993  -0.172424
  30.00  1.430005  0.311652  -0.183296
  32.00  1.392030  0.351311  -0.194168
  33.00  1.364339  0.372509  -0.199901
  34.00  1.336649  0.393708  -0.205634
  35.00  1.308958  0.414906  -0.211367
  36.00  1.281268  0.436105  -0.217100
